id,original_title,title,original_language,overview,release_date,popularity,vote_average,budget,revenue,runtime,genre_names,collection,collection_name,release_year,release_month,release_day
502416,Ma,Ma,en,"sue ann loner keeps herself quiet ohio town. day, asked maggie, new teenager town, buy some booze friends, sue ann sees chance make some unsuspecting, if younger, friends own.",2019-05-29,23.93,5.8,5000000,51749995,99,"Horror, Thriller",,,2019,5,29
100241,"I, Frankenstein","I, Frankenstein",en,"200 years shocking creation, dr. frankenstein's creature, adam, still walks earth. finds himself middle war over fate humanity, adam discovers holds key could destroy humankind.",2014-01-22,23.863,5.3,65000000,76801179,92,"Horror, Thriller",,,2014,1,22
10586,The Ghost and the Darkness,The Ghost and the Darkness,en,"sir robert beaumont behind schedule railroad africa. enlisting noted engineer john henry patterson right ship, beaumont expects results. everything seems great until crew discovers mutilated corpse project's foreman, seemingly killed lion. several more attacks, patterson calls famed hunter charles remington, finally met match bloodthirsty lions.",1996-10-11,23.769,6.7,50000000,38619405,109,"Adventure, Horror",,,1996,10,11
473149,Traffik,Traffik,en,"couple off romantic weekend mountains accosted biker gang. alone mountains, brea john must defend themselves against gang, stop nothing protect secrets.",2018-04-20,23.723,6.2,4000000,5132274,96,"Horror, Thriller",,,2018,4,20
12700,Dominion: Prequel to The Exorcist,Dominion: Prequel to The Exorcist,en,"haunted terrible acts nazis forced participate in, disenchanted father lankester merrin focuses energies helping archaeological dig northern part kenya. there, crew uncovers church predates christian missions area, discovery also causes strange events start occurring -- including physical changes young, disabled boy, whom merrin grows suspect been possessed demon.",2005-05-20,23.695,5.3,30000000,251495,117,"Drama, Horror",12263.0,The Exorcist Collection,2005,5,20
287424,Maggie,Maggie,en,"there's deadly zombie epidemic threatening humanity, wade, small-town farmer family man, refuses accept defeat even daughter maggie becomes infected. maggie's condition worsens authorities seek eradicate those virus, wade pushed limits effort protect her. joely richardson co-stars post-apocalyptic thriller.",2015-05-08,23.679,5.4,4000000,187112,95,"Drama, Horror, Mystery",,,2015,5,8
34081,Ted Bundy,Ted Bundy,en,"docu-drama based life ted bundy, serial killer killed least 19 young women during 1970's (though some sources say many 30 35 were murdered). set college student years, first victims, capture, escape prison (twice), final killing spree trial, conviction execution.",2002-11-22,23.585,5.8,1200000,68716,99,"Crime, Drama, Horror",,,2002,11,22
1547,The Lost Boys,The Lost Boys,en,mother teenage sons move seemingly nice quiet small coastal california town yet soon find it's overrun bike gangs vampires. couple teenage friends take upon themselves hunt vampires suspect few mysterious murders restore peace calm town.,1987-07-31,23.542,7.1,8500000,32222567,97,"Comedy, Horror",109076.0,Lost Boys Collection,1987,7,31
11133,Poltergeist II: The Other Side,Poltergeist II: The Other Side,en,"freeling family move diane's mother effort escape trauma aftermath carol anne's abduction beast. beast not put off so easily appears ghostly apparition reverend kane, religeous zealot responsible deaths many followers. goal simple - wants angelic carol anne.",1986-05-23,23.377,6.0,19000000,40996665,91,"Horror, Thriller",10453.0,Poltergeist Collection,1986,5,23
1946,eXistenZ,eXistenZ,en,game designer run assassins must play latest virtual reality creation marketing trainee determine if game been damaged.,1999-04-14,23.31,6.8,15000000,2856712,97,"Action, Horror, Science Fiction, Thriller",,,1999,4,14
11531,Book of Shadows: Blair Witch 2,Book of Shadows: Blair Witch 2,en,"young adults become fascinated events three missing filmmakers maryland, so decide go same woods find what really happened.",2000-10-27,23.306,4.2,15000000,47737094,90,"Horror, Mystery, Thriller",64750.0,Blair Witch Collection,2000,10,27
19898,Pandorum,Pandorum,en,"crew members wake abandoned spacecraft no idea are, how long they've been asleep, or what mission is. soon discover they're actually not alone – reality situation more horrifying than could imagined.",2009-09-08,23.262,6.5,33000000,20648328,108,"Action, Horror, Mystery, Science Fiction, Thriller",,,2009,9,8
3600,I Still Know What You Did Last Summer,I Still Know What You Did Last Summer,en,"ever since killing fisherman year ago, julie james still haunted images her. best friend karla wins free tickets bahamas, julie finds perfect opportunity finally relax. someone waiting her. someone thought dead. someone again revenge.",1998-11-13,23.219,5.3,65000000,40002112,100,"Horror, Mystery, Thriller",3601.0,I Know What You Did Last Summer Collection,1998,11,13
9980,Maximum Overdrive,Maximum Overdrive,en,"comet passes close earth, machines all over world come alive go homicidal rampages. group people desolate truck stop held hostage gang homicidal 18-wheelers. frightened people set defeat killer machines ... or killed them.",1986-07-25,23.138,5.7,10000000,7433663,97,"Action, Horror, Science Fiction",,,1986,7,25
6171,Dreamcatcher,Dreamcatcher,en,"four boyhood pals perform heroic act changed powers gain return. years later, hunting trip maine woods, they're overtaken vicious blizzard harbors ominous presence. challenged stop alien force, friends must first prevent slaughter innocent civilians military vigilante ... then overcome threat bond unites four them.",2003-03-21,23.125,5.5,68000000,75700000,136,"Drama, Horror, Science Fiction, Thriller",,,2003,3,21
11460,Red Eye,Red Eye,en,"kidnapped stranger routine flight. threatened potential murder father, pulled plot assist captor offing politician.",2005-08-19,23.036,6.3,26000000,57891803,85,"Horror, Thriller",,,2005,8,19
316154,The Bad Batch,The Bad Batch,en,arlen sent fenced-off wasteland where undesirables exiled kidnapped group cannibals. escapes ends journey reunite missing girl father.,2017-06-23,22.996,5.2,6000000,180851,119,"Drama, Horror, Science Fiction",,,2017,6,23
805,Rosemary's Baby,Rosemary's Baby,en,"young couple, rosemary guy, moves infamous new york apartment building, known frightening legends mysterious events, purpose starting family.",1968-06-12,22.975,7.8,3200000,33395426,138,"Drama, Horror, Thriller",264338.0,Rosemary's Baby Collection,1968,6,12
393519,Grave,Raw,fr,"justine’s family everyone vet vegetarian. 16, she’s gifted teen ready take first year vet school, where older sister also studies. there, gets no time settle: hazing starts right away. justine forced eat raw meat first time life. unexpected consequences emerge true self begins form.",2016-11-11,22.941,7.1,3500000,4100000,99,"Comedy, Drama, Horror",,,2016,11,11
65086,The Woman in Black,The Woman in Black,en,"story follows young lawyer, arthur kipps, ordered travel remote village sort recently deceased client’s papers. works alone client’s isolated house, kipps begins uncover tragic secrets, unease growing glimpses mysterious dressed only black. receiving only silence locals, kipps forced uncover true identity black own, leading desperate race against time discovers true identity.",2012-02-03,22.819,6.1,17000000,127730736,95,"Drama, Horror, Thriller",315560.0,The Woman in Black Collection,2012,2,3
241258,Incarnate,Incarnate,en,exorcist comes against evil past uses skills enter mind nine year old boy.,2016-12-01,22.736,5.3,5000000,6341855,91,"Horror, Thriller",,,2016,12,1
806,The Omen,The Omen,en,diplomatic couple adopts son devil without knowing it. remake classic horror film same name 1976.,2006-06-06,22.728,5.5,25000000,119188334,110,Horror,,,2006,6,6
571384,Come Play,Come Play,en,"lonely young boy feels different everyone else. desperate friend, seeks solace refuge ever-present cell phone tablet. mysterious creature uses boy’s devices against break our world, parents must fight save son monster beyond screen.",2020-10-28,22.708,6.3,9000000,8119285,96,Horror,,,2020,10,28
184346,Deliver Us from Evil,Deliver Us from Evil,en,"frightening wave violence sweeps through new york city, troubled cop sarchie fails find rational explanation bizarre crimes. however, eyes opened frightening alternate reality renegade jesuit priest mendoza convinces demonic possession may blame gruesome murders. together, wage valiant supernatural struggle rid city otherworldly evil.",2014-07-01,22.676,6.2,30000000,87937815,118,"Crime, Horror, Thriller",,,2014,7,1
420648,El bar,The Bar,es,"downtown madrid, series mysterious gunshots trap motley assortment people decrepit bar.",2017-02-15,22.662,6.3,6045750,3662671,102,"Comedy, Horror, Thriller",,,2017,2,15
467938,Revenge,Revenge,fr,jen's romantic getaway wealthy married boyfriend disrupted friends arrive impromptu hunting trip. tension mounts house until situation culminates unexpected way.,2017-01-25,22.601,6.4,2900000,692079,109,"Action, Horror, Thriller",,,2017,1,25
381283,mother!,mother!,en,"couple's relationship tested uninvited guests arrive home, disrupting tranquil existence.",2017-09-13,22.57,7.0,30000000,44516999,121,"Drama, Horror, Mystery",,,2017,9,13
9035,Slither,Slither,en,"small town taken over alien plague, turning residents zombies all forms mutant monsters.",2006-03-31,22.55,6.5,15000000,12834936,95,"Comedy, Horror, Science Fiction",,,2006,3,31
8766,Hellraiser: Bloodline,Hellraiser: Bloodline,en,"22nd century, scientist attempts right wrong ancestor created: puzzle box opens gates hell unleashes pinhead cenobite legions.",1996-03-08,22.544,5.3,4000000,16675000,86,"Horror, Science Fiction",8917.0,Hellraiser Collection,1996,3,8
416234,Winchester,Winchester,en,"san jose, california, 1906. isolated labyrinthine mansion, eccentric firearm heiress sarah winchester believes being haunted souls those killed guns manufactured company.",2018-02-02,22.504,5.9,3500000,44019588,100,"Horror, Thriller",,,2018,2,2
351211,Blair Witch,Blair Witch,en,students camping trip discover something sinister lurking beyond trees.,2016-09-15,22.395,5.2,5000000,45172994,89,"Horror, Thriller",64750.0,Blair Witch Collection,2016,9,15
10294,Vacancy,Vacancy,en,"young married couple becomes stranded isolated motel find hidden video cameras room. realize unless escape, they'll victims snuff film.",2007-04-20,22.325,6.2,19000000,35300645,85,"Horror, Thriller",86112.0,Vacancy Collection,2007,4,20
11838,呪怨,Ju-on: The Grudge,ja,"volunteer home-care worker rika assigned visit family, cursed chased revengeful fiends: kayako, brutally murdered husband son toshio. each person lives or visits haunted house murdered or disappears.",2002-10-18,22.301,6.7,3500000,3657876,92,Horror,1972.0,Ju-on Collection,2002,10,18
1975,The Grudge 2,The Grudge 2,en,"young encounters malevolent supernatural force while searching missing sister tokyo, mean high school prank goes horribly wrong, strange things begin happening chicago apartment building.",2006-10-12,22.217,5.5,20000000,39143839,102,"Horror, Thriller",1974.0,The Grudge Collection,2006,10,12
329440,The Forest,The Forest,en,"set aokigahara forest, real-life place japan where people go end lives. against backdrop, young american comes search twin sister, mysteriously disappeared.",2016-01-07,22.17,5.2,10000000,37608299,95,"Horror, Mystery, Thriller",,,2016,1,7
10053,When a Stranger Calls,When a Stranger Calls,en,"far away site gruesome murder, teenager named jill johnson arrives luxurious home baby-sitting job. children fast asleep, settles what expects ordinary evening. soon, ringing phone frightening words sadistic caller turn jill's routine experience night terror.",2006-02-03,21.961,5.7,15000000,67062123,87,"Horror, Mystery",,,2006,2,3
10216,Species II,Species II,en,"having just returned mission mars, commander ross isn't exactly himself. he's slowly becoming terrifying alien entity goal -- procreate human women! countless women suffer gruesome deaths bearing half-alien offspring, scientist laura baker hired assassin press lennox use eve, more tempered alien clone, find ross brood. before long eve escapes mate ross.",1998-04-10,21.794,5.1,35000000,19165560,93,"Action, Horror, Science Fiction",9887.0,Species Collection,1998,4,10
